0.0	3.5267809718303915e-199	1.0432111188080556e-226	1.0	
0.0	1.0432111188080556e-226	4.3508827598508524e-214	1.0	
0.0	4.350882759850853e-214	4.328904800815188e-233	1.0	
0.0	4.3289048008151885e-233	2.859733360510648e-220	1.0	
0.0	2.859733360510648e-220	1.0366426530241505e-215	1.0	
1.0296052247104634e-215	7.037428313687041e-218	0.8744801284694849	0.12551987153051508	
0.8744801284694846	2.515102362031077e-16	0.12551987153051433	7.581192089906082e-16	
0.9999999980466436	1.953355501939962e-09	1.0096294037782474e-15	4.141546824750183e-23	
0.0005330571757985382	0.999466940870846	4.9608526326115145e-14	1.9533058934136783e-09	
2.794936030644259e-07	0.0005327776822450823	2.496687224795159e-05	0.999441975951904	
2.5246365851015632e-05	3.737294683973651e-19	0.9999747536338381	3.108614024341982e-13	
7.169511864955456e-06	0.9999928304878242	1.061305909837073e-19	3.108616700330757e-13	
7.169498718806394e-06	1.3146149165268353e-11	0.9999543261889967	3.8504299138394166e-05	
0.9999614956876759	3.949598902161591e-14	3.85043122845114e-05	3.193731352504735e-17	
0.9999999999999605	1.2668359081085955e-18	3.952792633514096e-14	1.0515833255430285e-30	
1.4092968092319813e-211	1.0	8.501656205330593e-231	1.266835908109647e-18	
0.0	1.409296809231981e-211	7.842644774986182e-222	1.0	
0.0	7.842644774986182e-222	2.148056601867335e-220	1.0	
0.0	2.1480566018673353e-220	2.2688669838849732e-229	1.0	
2.2662172312937557e-229	2.649752591218246e-232	0.97603440533512	0.023965594664880005	
1.6417944404496102e-16	0.9760344053351198	1.9196522790295368e-19	0.02396559466488001	
1.6437140916781576e-16	1.0504824959298853e-25	0.999999986579094	1.3420905880254533e-08	
8.720109713614907e-198	0.9999999865790942	5.572941585837686e-207	1.3420905880254532e-08	
8.720109719185955e-198	1.8913908409162232e-210	0.9999999999954451	4.554897694884469e-12	
4.0055765295730523e-11	0.9999999999553895	8.688091096197495e-24	4.554897694875781e-12	
1.604158610155632e-22	4.0055765295578794e-11	1.9070539453870679e-13	0.9999999999597535	
6.32530374219842e-32	1.9070539469912267e-13	1.5794253779755025e-20	0.9999999999998093	
1.579425377979782e-20	2.0461305445349477e-32	0.9999999999727948	2.7205300125685942e-11	
2.5242742342918897e-11	0.9999999999475521	3.270173245093628e-23	2.7205300125653246e-11	
9.567753011860673e-22	2.5242742341994817e-11	1.8049040793352728e-12	0.9999999999729523	
1.5204899129720966e-12	2.8441416731995116e-13	0.20291630602396235	0.7970836939742326	
1.6520349439286379e-202	0.20291630602548288	3.0902023022246467e-203	0.7970836939745171	
0.0	1.9610551741511027e-202	3.953519553060791e-220	1.0	
3.95351955306079e-220	1.744386034120109e-238	1.0	9.26569509139317e-18	
7.685136955179859e-07	0.9999992314863044	3.3908660895635647e-25	9.265694752306562e-18	
4.280226463386141e-09	7.642334690546e-07	0.0002666276933083702	0.9997326037929961	
0.00026663197353091	3.923526861192756e-15	0.9997333677175296	3.0893554916484785e-10	
1.84581265786247e-17	0.9999999996910606	2.715449473256593e-28	3.089394726917091e-10	
1.8458126578896246e-17	1.3126912438155717e-33	0.9999999999999984	1.4934622970699866e-15	
6.1976661192424996e-201	0.9999999999999986	4.407609847103213e-217	1.493462297069987e-15	
0.0	6.1976661192425e-201	1.137481088526749e-219	1.0	
0.0	1.137481088526749e-219	1.5390922888453355e-221	1.0	
2.632547446680142e-237	1.5390922888453347e-221	8.145021785335017e-18	1.0	
1.18604428375959e-31	8.145021785334899e-18	6.934088172524745e-16	0.9999999999999992	
8.455025884861575e-234	6.934088172524747e-16	5.806391124745485e-220	0.9999999999999993	
0.0	5.8063911247455686e-220	7.255627473580649e-206	1.0	
0.0	7.25562747358065e-206	1.645360125695078e-197	1.0	
0.0	1.6453601256950784e-197	1.216587589927422e-242	1.0	
0.0	1.2165875899274222e-242	1.6048447402139782e-217	1.0	
0.0	1.6048447402139782e-217	6.480947004587633e-216	1.0	
0.0	6.480947004587633e-216	4.1181501909781853e-225	1.0	
4.118137470741087e-225	1.2720237097559787e-230	0.9999351387235421	6.486127645796455e-05	
2.0703015697647872e-212	0.999935138723542	6.394814893374407e-218	6.48612764579646e-05	
2.0703076802900416e-212	2.8428963922841633e-219	0.9999971163391486	2.883660851447643e-06	
0.9999916314640441	5.484875104419298e-06	2.8833287400098553e-06	3.321114377891795e-10	
0.0004455753654306965	0.9995489394273535	1.1643448706972255e-10	5.4850907813700184e-06	
5.932278010699265e-225	0.0004455754818651835	6.337053321144515e-223	0.9995544245181349	
6.396376057495961e-223	4.3755546569158473e-231	0.9999998563457905	1.4365420946075616e-07	
0.394438458907952	0.6055613974378385	4.321696323001045e-09	1.3933251313775511e-07	
8.547852341871832e-229	0.39443846322964826	6.249089447368747e-230	0.6055615367703516	
1.2927721179593447e-243	9.172761286608693e-229	6.711237229682985e-17	0.9999999999999999	
7.022766552928138e-25	6.711237159455319e-17	4.982947954142074e-10	0.9999999995017053	
4.982947954142064e-10	1.727031113919427e-24	0.9999999995016324	7.278352836112997e-14	
9.806239509220743e-251	0.9999999999999273	3.398727197392328e-265	7.278352836285701e-14	
2.9544872480941032e-251	6.851752261126675e-251	0.020120276484173246	0.9798797235158266	
0.020120276484173246	9.681114956058455e-20	0.9798797235158266	9.901101176841164e-17	
6.4242164940377885e-09	0.9999999935757834	3.03185768844417e-26	9.910782288765361e-17	
8.692965854078246e-15	6.424207801071935e-09	6.443607343373375e-08	0.9999999291397101	
6.443608212669325e-08	6.3605752604481796e-21	0.9999999355618447	2.072939065408197e-12	
0.9999928423856624	7.157612264730698e-06	2.0726275331896123e-12	3.1153857916030755e-16	
1.3595432316571219e-212	0.999992842387735	4.6338823626590304e-219	7.157612265042237e-06	
0.0	1.3595436950453582e-212	2.6130411543110238e-188	1.0	
0.0	2.613041154311024e-188	4.530116696875948e-221	1.0	
0.0	4.53011669687595e-221	2.659381659489297e-187	1.0	
0.0	2.659381659489297e-187	5.386969404296331e-228	1.0	
0.0	5.386969404296332e-228	1.2968468682402598e-231	1.0	
0.0	1.29684686824026e-231	1.569018706901701e-225	1.0	
0.0	1.5690187069017007e-225	2.8408512121942803e-201	1.0	
0.0	2.840851212194282e-201	2.250349573128976e-212	1.0	
0.0	2.2503495731289757e-212	1.3290782581414886e-211	1.0	
2.2488435281324648e-212	1.104193905328242e-211	0.00960512415904241	0.9903948758409576	
1.3772617791545929e-08	0.009605110386424616	6.762436427084606e-08	0.9903948082165934	
8.139697759878034e-08	4.4636116215265875e-15	0.9999987670156832	1.1515873345970188e-06	
0.9996095741744868	0.00038927423817419207	1.1422461053697747e-06	9.341233690855458e-09	
2.2834384505449396e-09	0.9996107141371536	4.2345298392166427e-14	0.0003892835793655377	
9.57336799514389e-227	2.283480795843332e-09	1.9964024493846435e-219	0.9999999977165192	
0.0	1.9964025451183237e-219	7.731509869526988e-203	1.0	
0.0	7.731509869526989e-203	9.737355060413686e-236	1.0	
0.0	9.737355060413686e-236	8.034282716504244e-234	1.0	
0.0	8.034282716504245e-234	4.650036029789798e-204	1.0	
0.0	4.6500360297897986e-204	6.48795381482142e-217	1.0	
0.0	6.4879538148214205e-217	2.648288465665739e-193	1.0	
0.0	2.648288465665739e-193	2.7767140664899786e-216	1.0	
0.0	2.776714066489979e-216	3.4037192685228293e-212	1.0	
0.0	3.4037192685228293e-212	4.2625752204619497e-215	1.0	
1.5397305989855546e-219	4.262421247402052e-215	1.7201579650400923e-06	0.9999982798420349	
7.928903843206938e-07	9.272675807193981e-07	0.039125047278794414	0.9608732325632405	
0.039125840169178736	2.726075816069317e-20	0.9608741598308213	1.4059182310095776e-17	
1.8371566159848095e-235	1.0	1.2323334323114632e-253	1.4086443068256465e-17	
0.0	1.83715661598481e-235	3.311438457386839e-218	1.0	
0.0	3.311438457386839e-218	2.0982742618212414e-223	1.0	
0.0	2.0982742618212418e-223	2.5988594618306266e-213	1.0	
0.0	2.5988594618306262e-213	6.567697352660223e-208	1.0	
0.0	6.567697352660223e-208	2.245091405979451e-217	1.0	
0.0	2.245091405979451e-217	1.2215491715234956e-224	1.0	
0.0	1.2215491715234956e-224	2.360709733874787e-196	1.0	
0.0	2.360709733874787e-196	1.3415863156602496e-248	1.0	
0.0	1.3415863156602496e-248	6.283272859670465e-222	1.0	
0.0	6.283272859670465e-222	3.676461202379812e-198	1.0	
3.676461202379811e-198	6.667086616892253e-214	0.9999999999999962	3.808249597849901e-15	
2.268734134041454e-207	0.9999999999999962	4.114240882662735e-223	3.8082495978499e-15	
0.0	2.2687341340414547e-207	8.850590403233943e-190	1.0	
0.0	8.850590403233943e-190	2.6836424266859045e-196	1.0	
2.6836424262505664e-196	4.35337733153478e-206	0.9999999965934014	3.4065985377390283e-09	
0.9999999965934012	2.6622536987583836e-16	3.4065985377390105e-09	1.9045382135169197e-23	
0.9999999963293833	3.670616476456962e-09	2.6622536839978474e-16	2.052143577300689e-23	
0.005019791527566677	0.9949802048018168	8.816305518531818e-13	3.669734845905128e-09	
2.3350308014794936e-21	0.005019791528448308	2.203951736391209e-20	0.9949802084715517	
1.077968062720834e-34	2.4374548165391475e-20	2.1059595510123156e-16	0.9999999999999998	
5.7856163828503166e-248	2.105959551012316e-16	1.3082185833439115e-233	0.9999999999999997	
0.0	1.3082185833439177e-233	3.2555331544959046e-214	1.0	
0.0	3.2555331544959054e-214	4.872197896422346e-223	1.0	
0.0	4.872197896422346e-223	7.626297610231158e-221	1.0	
2.0361314199203013e-224	7.624261478811237e-221	1.2716957084227609e-05	0.9999872830429157	
1.271695708389695e-05	3.3065700032622384e-16	0.9999872824968961	5.460196691143429e-10	
0.3022672506788768	0.6977327487751032	1.103629367731702e-11	5.349837060940263e-10	
1.5992567166688315e-14	0.30226725068989707	1.7579110684133714e-15	0.6977327493100851	
1.7750478041967522e-14	1.9313416173562548e-22	0.9999997715094334	2.284905488259492e-07	
0.9999997715094512	4.635992392175581e-18	2.2849054882594935e-07	2.2244894449611753e-23	
0.9999999978227745	2.1772255052237677e-09	4.636014425103404e-18	2.119666262888282e-25	
0.003996339145837193	0.9960036586769374	4.1591305367669654e-13	2.1768095921700915e-09	
0.003996338926271453	2.1998165108199335e-10	0.9960025095130094	1.1513407375852675e-06	
2.94791983269484e-227	0.9999988484392808	1.6165298057175434e-234	1.1515607192363487e-06	
0.0	2.94791999434782e-227	1.698509374933631e-230	1.0	
0.0	1.698509374933631e-230	4.336748308127836e-213	1.0	
4.3365041577970006e-213	2.4415033083469995e-217	0.9988190713177058	0.0011809286822942473	
0.9988190664530049	4.864700872550461e-09	0.0011809285615094604	1.207847870825239e-10	
1.3980900835406697e-05	0.9999860141136788	3.319167098575857e-15	4.985482340465885e-09	
1.2699424644066214e-236	1.3980900838725867e-05	4.325372585807088e-233	0.9999860190991612	
0.0	4.326642528271495e-233	1.118334355572587e-223	1.0	
0.0	1.118334355572587e-223	7.399245477862034e-231	1.0	
5.829841820147045e-236	7.399187179443833e-231	3.7519176681837826e-07	0.9999996248082332	
8.365051971698633e-16	3.751917659818731e-07	1.0616855027164006e-10	0.9999996247020646	
6.098163419827501e-13	1.0555957043485445e-10	0.0002750189969818004	0.9997249808968487	
0.0002727862161773591	2.2327814142576235e-06	0.8530899005126423	0.146635080489766	
0.8533626867270157	1.8039590318322479e-12	0.14663731326467067	6.5096375848371165e-12	
0.9999999999792214	1.2465014389103053e-11	8.313596614493151e-12	2.176211129967186e-21	
0.9999999999875351	1.9333850251383372e-17	1.2465014391279262e-11	5.060931154132053e-27	
2.6624655894430745e-209	1.0	2.4512243342489582e-227	1.93338502564443e-17	
1.9570662214658322e-212	2.6605085232216086e-209	3.502727559835783e-05	0.9999649727244017	
5.841951552297202e-219	3.502727559835784e-05	7.941765958994025e-216	0.9999649727244017	
0.0	7.947607910546324e-216	7.883742443469655e-199	1.0	
0.0	7.883742443469656e-199	7.495097084870642e-215	1.0	
0.0	7.495097084870641e-215	2.4302375364669054e-213	1.0	
0.0	2.4302375364669064e-213	5.5650250780725944e-216	1.0	
0.0	5.565025078072594e-216	1.0740752126986049e-230	1.0	
0.0	1.074075212698605e-230	3.6386644502796832e-227	1.0	
0.0	3.6386644502796832e-227	1.4050821765389215e-205	1.0	
0.0	1.405082176538922e-205	8.925591735414344e-238	1.0	
0.0	8.925591735414344e-238	1.609523027455464e-246	1.0	
0.0	1.609523027455464e-246	1.5031718489213948e-220	1.0	
0.0	1.5031718489213944e-220	2.9817407183799554e-239	1.0	
2.9817407183799515e-239	3.8893251699830036e-254	0.9999999999999727	2.7391995577005498e-14	
0.9999998459968669	1.5400310577192488e-07	2.739190698977812e-14	8.858722738098266e-20	
2.7967963563704564e-09	0.9999998432000978	2.0510256789127122e-17	1.5400310575150318e-07	
2.7290139497738016e-09	6.778242710691076e-11	0.6572065362365054	0.34279346096669827	
0.6572064141116319	1.2485388743724722e-07	0.34279209346195677	1.3675725239169113e-06	
0.9999985075735885	3.306861411996955e-17	1.4924264113541568e-06	1.036403481845882e-21	
4.722207504591761e-13	0.9999999999995277	7.436273898863775e-31	3.306965052345064e-17	
4.722207504591761e-13	1.3815430644283215e-29	0.999999999999527	6.143822423044744e-16	
0.9999999999138284	8.617107871208958e-11	6.143822411927067e-16	1.1117815898634652e-24	
0.012455928527044843	0.987544071386784	5.172507015080255e-14	8.611935364193988e-11	
9.619648276087304e-215	0.012455928527096568	3.6317862247717063e-214	0.9875440714729034	
0.0	4.593751052380437e-214	5.8164357689719145e-217	1.0	
0.0	5.8164357689719145e-217	7.893215721134676e-236	1.0	
0.0	7.893215721134676e-236	4.455445580777028e-202	1.0	
0.0	4.455445580777028e-202	3.4925735764984146e-231	1.0	
0.0	3.492573576498415e-231	3.802440210811385e-231	1.0	
0.0	3.8024402108113856e-231	2.2711677242039797e-215	1.0	
0.0	2.2711677242039797e-215	2.0892235504925142e-216	1.0	
0.0	2.0892235504925145e-216	1.3025231301125852e-214	1.0	
0.0	1.3025231301125852e-214	2.1217832225254388e-235	1.0	
2.121126730041863e-235	6.564924835763179e-239	0.9935424339591891	0.006457566040811033	
0.05448704654683632	0.9390553874123526	1.7793169446888504e-05	0.006439772871364146	
0.00021273551291644098	0.05429210420336675	0.00017638526810384562	0.9453187750156129	
0.0003891207810197647	5.219318506231832e-16	0.9996108791908233	2.815656323712328e-11	
8.502898153622348e-13	0.9999999999709926	1.1400801309599547e-24	2.8157085168972753e-11	
3.5770189375184816e-230	8.502898153633749e-13	2.003249151549461e-219	0.9999999999991498	
0.0	2.0032491515852317e-219	2.6074330815826196e-199	1.0	
0.0	2.60743308158262e-199	4.4760092048909715e-206	1.0	
4.4760092047890034e-206	1.0196980330592669e-216	0.9999999995215905	4.784096212556724e-10	
3.035349137806289e-14	0.99999999952156	6.914953486149515e-25	4.784096212556718e-10	
2.375102602711369e-14	6.60246535164069e-15	0.14624764018488215	0.8537523598150876	
0.14439037457932208	0.0018572656055838536	0.6721829900656355	0.1815693697494587	
0.8165733646449576	4.484159460051033e-22	0.18342663535504253	2.115278390535759e-21	
0.9999999997508765	2.4912342810275657e-10	2.5636943231286587e-21	1.3412202689434436e-29	
4.5107582174465875e-14	0.9999999997508314	5.351121670252241e-25	2.491234281027561e-10	
4.405856295909522e-14	1.0490192159057764e-15	0.6666654354341832	0.3333345645657718	
0.6666654354342273	3.1461765080791023e-17	0.3333345645657725	3.303503636629233e-16	
0.999999999999978	2.162375309787468e-14	3.6181212874354995e-16	1.6429845893510995e-28	
